@relation R_data_frame-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.NominalToString-Cfirst

@attribute text string
@attribute is_sick {FALSE,TRUE}

@data
'Hey. Look at that straw. http://t.co/PnRh8NvOb7 Lame fireworks  but fireworks none the less.. http://t.co/6rm0qnmH6a Happy 4th http://t.co/7JFz7I0f2B Chubby fingers http://t.co/QIlgr8CIpY Friendship bracelets lbdelg http://t.co/PCMUd4QGAO Under water sense http://t.co/w1s0m33yIX Our view prefireworks http://t.co/pQyOaXGG2f Grilled shrimp from the boys http://t.co/q8OEM6HWiW Pool http://t.co/pfN9fHVz5t Beach!! http://t.co/UTtixXVo2G Friends. http://t.co/FE19uCH9Tw Yeah.. I can\'t even get my husband to smile for a picture... http://t.co/mUXiqgP0eh Underwater pics! #lifeproofcase http://t.co/y57JyW0WKn BEACH!! http://t.co/KH2XgOaI8i Vacation with these lovelies http://t.co/31iZU2WqWH Tuesday morning.. :) http://t.co/T3mbihghw9 Sitting on the porch of the house momma grew up in! http://t.co/X2U5tLBIcV This is how close Oscar feels he needs to be to my face when I\'m eating... http://t.co/fXGYYRcbx4 Climbing trees to get to the geocache! Chapels first find http://t.co/aG34VchNmn Hippie. http://t.co/q8G3U6mCqq So th',FALSE
'On our way to west union #nofilter http://t.co/lZWXztDF7M So fun watching this on our third anniversary.. Well worth the money #classicpixels http://t.co/sB85B0Ds5o Why did we not book more than one night again?? http://t.co/l41k4Mnb8C Just posted a video http://t.co/t9csV0NG23 Food is SO good!! #murphinridgeinn http://t.co/gcg8EdlgE3 My new favorite place. Happy anniversary Babe! http://t.co/646DJEduQ2',FALSE
'My new pyt mixtape coming out anyday and is going to be rawest mixtape and will make history - Lil B GT HAS STARTED! - Lil B ladies GT starts in 5 MIN! - Lil B dudes make sure you talk to the girls that make it on Lil B page! if you like them def let them no! make sure to keep it respectful - Lil B girls i wanna do a 10 min #girltime with the theme  full body  take some pics and send them to Lil B for RT - Lil B http://t.co/uFwejqQMLa - Lil B http://t.co/KZQ9WFjzou - Lil B I love you and your family and i want you to no that no matter what Lil B loves you and your a great person - Lil B Photo:  http://t.co/vPGeKPFI9B Photo:  http://t.co/DWjYPFcP1L if you listened to the new song i just dropped can you tweet me the link - Lil B Lil B - Fuck The Ops (MOST CONTROVERSIAL SONG TO EVER BE RELEASED)LISTEN...: http://t.co/w1IgBO8hbW via @youtube NOT A MUSIC VIDEO! OMG!!! @Elinashkhiyan love u - Lil B Video: COLLECT THIS SONG BEFORE ITS GONE!! SUPER #RARE?!!!!! Lil B - Fuck The Ops (MOST CONTROVERSIAL SONG... http://t',FALSE
'being ghetto isnt bad  the style was a victim to propaganda dont ever feel like you have a ghetto name or look ghetto  ghettos cool - Lil B beautiful names like day rell or tay shuan or tamekia or day lashay arnt ghetto names in a negative term  there beautiful ghetto - Lil B MY DUTY I OWE 2 YOU IS TO MAKE SURE YOUR FAMILY IS SAFE! I WILL TRY MY BEST TO SPREAD LOVE N PROTECT YOU! IM NOT PERFECT BT I LOVE! - Lil B Everythings way more then just black and white its about everyone - Lil B I LOVE EVERYONE - Lil B @soalexgoes my purpose for Girltime was to make girls feel special and proud of themselves  plus i like looking at girls! - Lil B @soalexgoes i think u might just have the wrong idea about GIRLTIME MABY U SHUD DO GIRLTIME! - Lil B I UNDERSTAND LOTA PPL FROM DA HOOD WONT TELL U THE TRUTH CUZ THEY TRYNA GET $ AND BETTER THEMSELVS  UNDERSTAND I WILL TELL U TRUTH - Lil B @soalexgoes what does GIRLTIME MEAN TO YOU? - Lil B THE REASON WHY I SAID THAT IS WE GOTA SLOW DOWN  LET THE GIRLS NO ITS OKAY TO HAVE FUN ',FALSE
'Photo:  http://t.co/DurvXwveOX LOVE YOU ALL THE PEOPLE THAT DMD LIL B ABOUT STOPPING PEOPLE THAT FIGHT PHYSICALLY AND WANTING TO SEE PEOPLE LOVE AND ACCEPT OTHERS - Lil B :+) DM Lil B IF YOU DONT LIKE SEEING PEOPLE FIGHT AND GET HURT  AND YOUR READY TO HELP HUMANS AND ANIMALS ON EARTH! I LOVE YOU - Lil B :+) DM LIL B if you REALLY CARE ABOUT PEOPLE ON EARTH AND WANNA SEE THE WORLD AND EARTHS PEOPLE HAPPY AND LIVE STRESS FREE - Lil B I TRULY LOVE YOU  MAKE SURE YOU LET THE KIDS LOVE OTHERS  AND TEACH LOVE IN YOUR ENVIRONMENT AND NO HATEFUL WORDS  NO FIGHTING - Lil B Photo:  http://t.co/zNxujFvAJA Photo:  http://t.co/JnUdtb3cBX Love you sooo much - Lil B Thank you for breathing honest truth i love you and i you really love me SMILE just smile if you really love Lil B music I LOVE YOU - Lil B If you currently are teased or mad fun of daily DM ME  if you dont even wanna go outside sometimes because of mean people DM ME - Lil B Please lets stop teasing people because all we are doing is hurting other beautiful hum',FALSE
'Girls DM me if you wanna start GT today and something positive you have done recently with your friends fam or community - Lil B Photo:  http://t.co/SS9MjiMjMK I LOVE LIL B  MUSIC!!!!!!! THANK YOU BASEDGOD! - Lil B :+) DM ME if you are HAVING PROBLEMS GETTING OLDER - Lil B Photo:  http://t.co/dV2XX1buoq Lets be respectful - Lil B Girls and guys please dont try and grow up to fast  being an adult comes with alot of responsibility  stay around positive people  - Lil B @SXNYV great words - Lil B @ayeejess21 cool! - Lil B @OhHelloKitty_ woww - Lil B @SXNYV ur not thirsty be positive and support other girls and people - Lil B @katiebalenbro cool! - Lil B @alyssasukay_ nice - Lil B @emmachristinexo nice - Lil B @leah_kou wow - Lil B @yajairaadali nice - Lil B @KendallKeane8 nice - Lil B @jaaaidababy woww - Lil B @Urban_OG @cvail69 nice pic for GT - Lil B @leeshaamarie woww - Lil B @o0owlex nice - Lil B @Syracuse2406 cute pic for gt - Lil B @rubixgadhia nice pic for gt - Lil B @Rachoozer nice! - Lil B @BackThatAshUp',FALSE
'@YankyDoodleDani wow - Lil B Dudes/girls make sure you talk to and hit up the ladies that make it on Lil B page! NO NEGATIVITY ! OR HARASSMENT- Lil B Ladies i wanna do a 10 min #girltime with the theme  faceandfeet  girls take some pics and send them to Lil B for RT @GirlTimeUSA - Lil B love you fam i love Lil B music to - Lil B @Jada_Rice LOVEEEE - Lil B Based fam wasup with yall? How are u doing today in your life? Let me no in the comments! Based support each... http://t.co/uk8ssiRjZ6 #BASED I LOVE YOU! - Lil B http://t.co/6wiT8cxuqe - Lil B https://t.co/pUUgixe6ab - Lil B Photo:  http://t.co/K8VmgVLiJC @YankyDoodleDani !! - Lil B girls i wanna do a 10 min #girltime !!!! @GirlTimeUSA LADIES DM ME! the theme you want to do!!! today!! send #preGT pics for RT!! - Lil B Photo:  http://t.co/SEyfbKx8U3 Photo:  http://t.co/i4WCbQZYto Photo:  http://t.co/4WbLtAGQnL Photo:  http://t.co/cd7p8kCWa4 Based fam love you - Lil B Photo:  http://t.co/qnzD4GuJwM @JayElectronica bless - Lil B i got so many bitches  im depres',FALSE
'Houston texas i love you!!!!!!!!! So many beautiful girls and positive based boyz at Lil B show tonight! Love u texas!!!! - Lil B Photo: CUTE GIRL GOT ?RARE PIC WITH LIL B AT HIS SHOW! - Lil B http://t.co/iSI9yjxb7j Hey DM ME if your in HOUSTON TEXAS - Lil B @PRUD3GODDESS super nice!!! - Lil B @_bcily WOW - Lil B I LOVE @GirlTimeUSA GIRLTIME!!!! #GIRLTIME! AND IM SOOOO SERIOUS!!!!! FNF IS MY FAV THEME AND SOMETHING I WILL PAY ATTENTION TO! - Lil B girls also please do not DM ME and say ur not pretty enough for GT or i dont wanna see ur GT! THAT HURTS MY FEELINGS AND NOT TRUE! - Lil B @esgoldsmith nice!!!!! - Lil B @brennawh nice! - Lil B @dominiquejonesy NICE!!!!!!!!!!!!!!!!!!!!!! - Lil B @MeowwItsAlly wow !!!! - Lil B @badgalyoyo beautiful! - Lil B @RaeshelleDoe nice!! - Lil B @gggabriellee nice !! - Lil B @yonna_xhixho !!!!!!!!!!!!! NICE - Lil B dudes/girls make sure u hit up and compliment the girls that make it on Lil B page! no NEGATIVITY TOLERATED!!! no harassment!!! - Lil B ladies if you dont wanna sti',FALSE
'And I still remember when 30 was old MT ?@RyanLynnDesign: I got pulled over this morning. So far being 29 sucks.? Almost as good as Christ Hires Associate ?@TheOnion: Benedict Stops By Prayer Writers? Room To Say Goodbye http://t.co/35KrL91ids? Happily following @lillianfdaniel of #UCC daily update fame.  #notUniformCommercialCode 1st grader just described a kid in his class as  untrustworthy . Time for the #prorep discussion  then. #lawyermoment You called? MT @unitedchurch: Calling all #knitters & crocheters...we are looking for hand-crafted scarves http://t.co/aAxaPxQGBm At least there\'s no Downton Abbey to crush our souls tonight. #DowntonPBS Guys  I don\'t think Rachel Ray\'s 30 minute meals account for kitchen recovery. #totalmess That was some real deal facial hair in Argo. #watchingArgoayearaftereveryoneelse @amountz I hope you\'re officially off and enjoying yourself  not returning to work to make a slide show or some such. @AP wouldn\'t it be  younger  as there are only two daughters? (Youngest would be',TRUE
'I\'d call my Grammy to say happy #Easter but it\'s #MarchMadness & she loves #louisville. Trying to find Article 176 of the UAE Federal Penal Code online  in English #work So sorry! I had company. ?@jesus: Ugh only 12 people responded to my dinner E-vite.? No  #Facebook  I don\'t need ads for engagement rings. #marketing #fail @RyanLynnDesign I had to Google earwig honey. Onion-like. ?@cumberlink: Holy Spirit Progress Center opens Wednesday http://t.co/1hWEd1Lgw4? Why does all institutional ranch dressing taste the same? Who mows their lawn before a snowstorm? Other than our neighbor. Major life decisions seem logical during the day. But not at 2 AM. #whycantIjustsleep @RepBloom maybe it will happen again sometime. #leftrightalliance It feels so weird to agree with a @RepBloom  tweet. MT  Tell your senator you support plan to get PA out of liquor business  Just one? Lonely survey. ?@cumberlink: Cumberland County invites resident to take website survey http://t.co/CJWJe7f01e? #copyedit This made me cry. ?@washing',FALSE
'Woke my kid today with Barbie as motivational speaker. Tomorrow Barbie will be a telemarketer. #momlife My husband is in love with his power washer. I cannot compete. Huh. Just pulled sticker off my @starbucks cup and read the text backwards. A new talent  perhaps? Swatching #yarn for a Yoda baby hat. One of my first jobs as an auntie-to-be. Up to my elbows in a work-related organization project. For some reason I enjoy it. #nerdpower #notorganizedinrestofmylife There\'s competitive  and there\'s #panera parking lot on a #carshow weekend. #SpringCarlisle Crazy emotional ending of #TheOffice tonight. Sniff sniff. #love @tikiROSE_zay good luck! Need to make a Yoda hat but my stash is lacking. #knittingprobs #yarn @rbornn I live in Pennsylvania and feel the same way. #househunters Swiveling in a chair now makes me feel dizzy. What the heck  eardrums? Must stop reading home education tag on Tumblr #homeschool @RepBloom Party of individual freedom  right? Oh wait. Paging #Wonkette ?@scottdetrow: Politico: that lady ',FALSE
'@StefkaRyan pretend stitch marker is end of last needle. Arrange sts so that 2-3 from  next  row are after it to keep marker in place. @pennlive thank you for finally using #carlisle hashtag. We\'ve needed that for some time. @carytennis great column today on Salon. --an INTJ My 7 y/o ordered  turkey beast  and the Applebee\'s waitress totally took it in stride. Horrible  just horrible. ?@nytimes: Salvadoran Court Denies Abortion to Ailing Woman http://t.co/R542Cl9PMN? Mashable  lets not call #westboro a  church  or even  Christian.  http://t.co/a59gHH3ouq Thank you #daycare for sending home a 24-inch dinosaur diorama 24 hrs before a showing. #momlife http://t.co/a59gHH3ouq Amazing. Gervais principle & #TheOffice  http://t.co/KEYtmaMg7H #carlisle: let\'s reenact the shelling of our town.  http://t.co/TjiuEml7PF That awkward moment when your spouse\'s out of office message is genuinely surprising. #engineering When the index of a knitting text is poorly done and I know I could do it better #knitterprobs #editorpro',FALSE
'Dear #LinkedIn Premium: it is never  ever going to happen between us. Please stop asking. @pennlive Thank you; good to know. Is  alleged  used for bank robbery  theft   etc? ?@pennlive: Police investigate alleged rape in #SilverSpring Township? A nice little Sunday #yarn #starry http://t.co/EuKMXbPxfp Nonbinding is NOT good enough  Gap ?@truthout: Gap Seek Separate Safety Standards for #Bangladesh Factories - http://t.co/CHRhYb8PK1? Giant clerk took great pains to explain to elderly customer how to maximize store circular coupons. #Carlisle Will miss this place. Anybody know whether Central PA Festival of Arts will have fiber vendors? #yarn So happy to work with him. ?@PennStateLaw: VADM Jim Houck named interim dean. He led @USNavy #JAG Corps..http://t.co/2L45wujQT1? So @ScienceLaw do you need to rewrite your treatise now that MD v King is decided? Wow  Khaleesi sure knows how to do PR. #mhysa #gameofthrones Two size 7 DPNs gone missing. And we are relocating soon. #knitterprobs Work email at 11 PM. In bed. M',FALSE
'@schlowlibrary Kind of hard to find your location. No address in site footer nor  about  section. With whatever is going on in #Egypt  CBS news is tweeting about Prince Charles visiting the Dr. Who set. #priorities Having a great day until I realized I forgot to bring my new #yarn with me when I packed for this trip. #knitterprobs Netflix suggestions Phineas & Ferb  Cars  Littlest Petshop...and Breaking Bad. #wehavekids @GeoffRushton we did yard work all day today too--w/ in laws who offered to help. We are lucky. @schlowlibrary yep! Moving soon & will get a card then. The parking was confusing too but it all worked out. @DailyCollegian My child made photo spread on back page; her name is not Rachel Racklet. #correctiontime Silk/wool cowl DONE. #yarn #knitting #louisaharding http://t.co/y8vovnc1NI If there\'s a 12-step program for Madeline #tosh I sort of need to be in it. #knittingprobs #yarn WE ARE! ?@PennStateLaw: Clinic celebrates significant win @ 3rd Circuit http://t.co/6Nv7PAbPVR #probono #lawschool? @t',FALSE
'@remow49 #Idontknowhowtottwitterwell @remow49 yes You know  I really really love Penn State.  #westillare',FALSE
'Just voted at http://t.co/dh8XdK0i! RT if you agree: Who gets your vote for #B1G QB of the Year? I say: #BTNMcGloin @Ed_Benish @PiazzaAlexander it was ridic and was the first thing on google  so pick one for me. i\'m lost @Xhosa_Biko Don\'t worry  he\'s the brainwashed one. You have no idea @Xhosa_Biko 1. Trust me  1. he\'d be an incredible dad.  2. what? toe sneakers I have no idea  and 5  you know he\'s not a hater @Xhosa_Biko in 140 characters  tell me why. @Ed_Benish Haha yup  I\'ve been on twitter for a while...I just don\'t do anything. except this right now I vote Bill O\'Brien of Penn State University for @lmcoachofyear #COTY2012 #PennSt http://t.co/yQnn36h1',FALSE
